id,"name","description",parent,rank,dashboard
5910,"CbqQeIpiFZdilVoB86NrA","",43,0,1
5911,"SJawRhahBPmeJBEpMlwg_","",43,0,1
5912,"hg1ixuKOBMPD8fqjA5sRs","",43,0,1
5913,"pw9fmyZ0GXBXsxbFjzZpu","",43,0,1
5914,"0H8G2pUQ4LAXm5yTCbjyL","",43,0,1
5915,"Tn0OLwjXZGCmijU5PGB84","",43,0,1
5916,"NeciQIWGdMnrhyOQGKKph","",43,0,1
5917,"SGMNiCKYYGoN8xWMA_6Og","",43,0,1
5918,"eNbeB1lNucWIKdFKx4J16","",43,0,1
5919,"bt1JZCXH61_UOixHWd6Ga0MemHvdLdFE5qb",NULL,37,0,1
5920,"U3GfBbrOvB0_i7OojKorW","",43,0,1
5921,"8pzcqsSjnOS_2mS8VPySt","",43,0,1
5922,"BVDWZH9Mqv0oTBnl5afuK","",43,0,1
5923,"_PiCGHJZU3p7uw8r_W5XZ","",43,0,1
5924,"WjEvbZihRTeWA3LpC6pR8","",43,0,1
5925,"1L8Y9E3LUSH8y6H6GxPEf","",43,0,1
5926,"zCBCEJFwyrC9cZ4_vAqajtkKPwX8veBFUA6x_qzvCgQ_",NULL,5815,0,1
5927,"hB399_2nOtOEcQIfiGWCl","",43,0,1
5928,"oxWD1Hkx8zgcGLc_yV6qr","",43,0,1
5929,"Xr7LSt5cts5uPpjaH7RnV","",43,0,1
5930,"Z7UjgQ2CjWV4FXU7porXZajP0neX4_TyKU5kkWOTjy8_",NULL,4342,0,1
5931,"_CwKS7Js6NO_cXMenwZbT5tuVsNUTLVpk6U4mPAc6",NULL,1238,0,1
5932,"9rb_Qsb8RorDNlh7f7MHE","",43,0,1
5933,"abDcY3rXAOH2dDYLKeUsb","",43,0,1
5934,"6o1gOSGNHX0u2W1_VrC5k","",43,0,1
5935,"_K_xQAUO7m7N2ftg4_Bm_","",43,0,1
5936,"Y1ofDEQ8l4dUnqYApWpvM","",43,0,1
5937,"7D51OAJqvrvNS2KKsas5I4HPOZgC4TvsJ6zSqIQNZqQ_",NULL,835,0,1
5938,"nwEkcCNKn9R7CFowTLbZS3pHnRrNi074DScWBbljGvs_",NULL,835,0,1
5939,"ZBiKheLwT0xmQ4QBCzn1l","",43,0,1
5940,"exC0eWe9yVLR1qbbL4GkB","",43,0,1
5941,"pfQcDtUCViUP6GetOSpRz8LyJoVyCirJMPKkRdZc4sM_",NULL,5900,0,1
5942,"az4e_kxcOT",NULL,1508,0,1
5943,"lCtAxfODySFawdP6KnZ4N3YtAXiSQ",NULL,1563,0,1
5944,"HQSVFaEKgKYOLZquNj08MsrTSSts",NULL,1563,0,1
5945,"kEsCDVwnKyZ_2yNZsL2k5C923n_GjCU5a67iemlXUW0_",NULL,1563,0,1
5946,"n_f57nZ_0g","",25,0,1
5947,"3OSCRwzdZNoXFv9KNQIcS49_b_F1opVpT_",NULL,5946,0,1
5948,"MH4HInilp_g0RwIPEo_Z6Md",NULL,4708,0,1
5949,"aRswE17FjLlbfs1z4Q8tT","",43,0,1
5950,"REaHUmCqbAL3fDt3DeFPVIFq1CPN17XtJrjpNUA4c6o_",NULL,1190,0,1
5951,"TYEiBOX4mOUow_JBUMvJe","",43,0,1
5952,"xzDkRF5aJmILR80MPHrv3Jh2_kARIHEfx","",25,0,1
5953,"o82GzxAR8ujEOicOT5Kv3_k83h3oelzR6XGVI_a_fi4_",NULL,5952,0,1
5954,"tpIbax13m_qmw90wWIlLf","",43,0,1
5955,"2Vfl53gJHWaGVU2Yn10Bw","",43,0,1
5956,"nqaytVV8VqS441_Bjz68lNmfIIx4oEnRHE1Aq5vV","",25,0,1
5957,"oJc6__i8RN6h7hf8VjRIh8CfO4UWiS_O8VYgnlW7FFI_",NULL,5956,0,1
5958,"cOUMhhRKUmedDJXFpxvLN","",43,0,1
7010,"K5_wkTFE1iIQ77iJ4wV_6","",43,0,1
5961,"F_2n0cpWfoHePoX1fJ1EM","",43,0,1
5962,"8SUW1Mchzu21F3Og89__7","",43,0,1
5963,"tYcQ7VlIPV9oextgfckeL","",43,0,1
5964,"ZZJdnSdmOe_CShOUZ_i0j","",43,0,1
5965,"dyf2AIINDkwE3oE1ryCee","",43,0,1
5966,"mjqtz048UxTcs1vohcwJK","",43,0,1
5967,"Lv7YCw2l0DIRukVgU4qLN","",43,0,1
5968,"_imh78V_U1X0ICPF8FaPk","",43,0,1
5969,"Xxu60c3b4mf6jGqBYk32U5DWNEbGuvD3mTFqPHH1VRU_",NULL,4304,0,1
5970,"roakGOpuRxpcb97WNhA_VJVQruTgY15MY23mecowW7c_",NULL,4304,0,1
5971,"ZeN8l0qjm8gFLwe1m5Zaqm",NULL,747,0,1
5972,"-Deque A11Y","",4139,0,1
5973,"XHXkLJyediitEceE88","",25,0,1
5974,"7cOWIlulvl9X_LA4Du95OANRr6CcuMqs22_i5uTPHpQ_",NULL,5973,0,1
5975,"vPVSJrJUAFMvYvr4GO_pU","",43,0,1
5976,"VFk8l2C_kEEG9_9h5D5bh","",43,0,1
5977,"ZZkDpXcAQ_Xt0M7o31rID","",43,0,1
5978,"xNXNfU9umsg2KOTseH7gGvdrVGL2ig67EGm1blflik8_",NULL,1398,0,1
5979,"YrN_LUj5U0KIEzFMlZrJaLZ5_cQLx9i0M_yWiP7dqBQ_",NULL,3,0,1
5980,"_Y4LxT4jPUSSp","",25,0,1
5981,"UcXmeNhef1Pija8tDUkle0yEbMDIWHq4JB6Ibgk",NULL,5980,0,1
5982,"q7DQDJjNodcxFYj2W_6ZB","",43,0,1
5983,"ylFC2fJuvYNN52JBLdZTc","",43,0,1
5984,"HUTYGefmldbCk8qFIPHw4","",43,0,1
5985,"u0M8l_hR0ajgf3LmiqUtB","",43,0,1
5986,"_u8DCrDJLTCEniYnZFSGZQnfP","",25,0,1
5987,"TqWzpLtn04EkPKc5qrx3pH_9pTrKMX8d9h7ygLJNI",NULL,5986,0,1
5988,"U3VmqZURwvuANP91m82Lt","",43,0,1
5989,"NfVnu1KfRAeUhyeX0Eu8s","",43,0,1
5993,"TNYwSfyuy5e4xUgXjXxuj","",43,0,1
5991,"JZtWMGoSadedLeaks2H5E","",43,0,1
5992,"-Deque Core Course Requirements",NULL,29,0,1
5994,"Z3odpNWOCQaTe7b2eZ9ef","",43,0,1
5995,"BEh4bljTU8lDPZEs7_9uh","",43,0,1
5996,"QgPUHm2gVmQqQX6YwAlUM","",43,0,1
5997,"s9WK5fsdcRaoGpiei60dt","",43,0,1
5998,"eQCSWHhG_dwnYVhOr3Es9","",43,0,1
5999,"F91aztdt5sUj1vPA9Z_oh","",43,0,1
6000,"4lWr_l_PB693bHcD_6psMBKhV_L8oAcfTFsh0dwa69",NULL,5973,0,1
6001,"JiY1LTYHKdodEOJYESINy","",43,0,1
6002,"LBYRNIKBCGwab7HB_U",NULL,5070,0,1
6003,"YNE8NsSk69X92372Ujhe2","",43,0,1
6004,"DJ1QASvlKlMeYLzzmAirx","",43,0,1
6005,"j0uIwX6gGPk_p7ykZOS1H","",43,0,1
6006,"m0G8w9MtzD5drCvw4t3u","",43,0,1
6007,"waXZITgM8V1XLULzMewre","",43,0,1
6008,"BTvq871Cg8Zsh39WJ4koh","",43,0,1
6009,"fIVCpj4G44RZVXDy_rkfy","",43,0,1
6010,"Jl0iJX6wTU8947m0u0qzY","",43,0,1
6011,"ATVGwfkO7H8vX9lcK3TyF","",43,0,1
6012,"f0YB0QREqICj3PKO","",25,0,1
6013,"bvtRAHG5ZpWnmf4ajFNPL_A33tqNaC0YkJRaaePngz",NULL,6012,0,1
6014,"e6SPyW9FtUNcrq1AswGoN","",43,0,1
6015,"wq7SZFqiHyqal20Y5Ws1W","",43,0,1
6016,"yUd2ukJXwmEZuG0Jp9NBP","",43,0,1
6017,"lmHGpIylg2R4VW7RNWn4q","",43,0,1
6018,"vbPj5ju027k9_JWJqMH9_1WHxpSe50d7c",NULL,1392,0,1
6019,"yYR0q2rvsdN4Bfn7b8SRI","",43,0,1
6020,"6FUAqsXPvnlK155oR0rkhwY","",25,0,1
6021,"Y1F6trSlUt_rB0GI6iTxfklUZzd_0KDlk85Soh7URfU",NULL,6020,0,1
6022,"EGGplt4_1sBseiWbixWPEynnqzz6alGE8To_wHrBr_U_",NULL,5900,0,1
6023,"uQ_obKes5jHw18KErUmYP","",43,0,1
6024,"u6D0iC9VCu_kYqAFqeakW","",43,0,1
6025,"aYW_DlIrIeJwQ__XOm2ZW","",43,0,1
6026,"lPLMeja2khme_POh6x_33","",43,0,1
6027,"l_Qfo4YtWMhRieRDPyuNG","",43,0,1
6028,"sRkSsqyiQotnCyJ2aKjBj","",43,0,1
6029,"_UbUyazlN5zDY3NVodDjG","",43,0,1
6030,"Bc8SY8BayIQNrxyslqauR","",25,0,1
6031,"TpHAp3yapVcElZy8kL5N3WT4H6cPp1lXILPtrBJG4X0_",NULL,6030,0,1
6032,"agsmI7uhxQUbDYEJ7j","",25,0,1
6033,"7f5wPDIOQk450nNx961wUfz1gLyUTupyCDAoAu",NULL,6032,0,1
6034,"0BgH2NGypuERC7uOKGGH6pnraOUpuV7JruJkT_XGfzo_",NULL,6032,0,1
6035,"9EvUSUaO7x4DTe1lg6j1P","",43,0,1
6036,"GJlpFCd8EUWCMViWuRL5v","",43,0,1
6037,"MNFQRHvZ5uI6O17ZN30FB","",43,0,1
6038,"0eXV1xAQ4JkuUSsxYRi4d","",43,0,1
6039,"KYDvq7YE6QrVjQN7OSAyS","",43,0,1
6040,"8H0h_O8Ne8NzKqfMOrLls","",43,0,1
6041,"1dryE9I5N_aFLkyQoXhvJ","",43,0,1
6042,"cN6ZlqokPmXxrkMbGTq1Q","",43,0,1
6043,"SXkw_ECLBqgc_4Ny0llHQ","",43,0,1
6044,"Ikzmjtwb3K7wIMxL3PKAR","",43,0,1
6045,"AWCK1mpPDftdk_Kzb1Cc1","",43,0,1
6046,"nW5R21Z_6ZVjRzLOA6_i2","",43,0,1
6047,"QyYhKDE0tVNAmlGhQj_wm93jgatCdV_zcEf7AsxX",NULL,1188,0,1
6048,"0NxmMEiglwTjaRnHHTeyC","",43,0,1
6049,"ZJhy8B","",25,0,1
6050,"DBlCGVQVYJZmBqpLl0gewp34DDZPNXuN",NULL,6049,0,1
6051,"yhSsFQ_RWZzh7yK6QD0p8","",43,0,1
6052,"D4X2G61jd3uDNOeHnwg4grkUGtcsHH6s_QtjSEXkI0c_",NULL,4280,0,1
6053,"lx9MSeCUofFqWT3UAHrqPj8sDCBqVl0s61jXsza4l3",NULL,4280,0,1
6054,"n0v3C4v0KLIbCLptmgm8K","",43,0,1
6055,"-Deque Consultants","",4139,0,1
6056,"psCJxUUvBGbW_qeOZAuyr","",43,0,1
6057,"qdM5OGfUgG2k_01lI62TG","",43,0,1
6058,"m6MQ10OuV1NkdqzooTz7P","",43,0,1
6059,"uFLqvqvJW_3ghWAu_A1pO","",43,0,1
6060,"hblaVCo6jFqG29TzUgk1S","",43,0,1
6061,"SzpJ_uvzn09jU4Ek_Pk6z","",43,0,1
6062,"cwfxKYXXAsUyfnle8MACI","",43,0,1
6063,"Fd8VJpOZ3x8c4SBmBCfwr","",43,0,1
6064,"P9jTaN2crfH_qkFHsWela","",43,0,1
6065,"fpSPItlNhesQ2Mo5Q5ZyT","",43,0,1
6066,"uBfQa8YC2ddoMnuK6NXDO","",43,0,1
6067,"qj29euGCFrJuuoBHhEbNa","",43,0,1
6068,"PLgLCpfHvGRyAp3j4vUum","",43,0,1
6069,"89At9SIl840WTITixVJ1a","",43,0,1
6070,"R_6Bm54QvcSVPj9bW6c3a","",43,0,1
6071,"TuchXAJ0w87GSoAuUGC_6","",43,0,1
6072,"ZPG7nEYjPzvsntZxS_nEZ","",43,0,1
6073,"vszgcG_H0MSe8c0qu6s_F","",43,0,1
6074,"VQhcwO7q5POBacruJJGX6","",43,0,1
6075,"ULnLLgjl6WwXSMwYrioyJ","",43,0,1
6076,"NIXnnoM0eEi3E9ROcyLtg","",43,0,1
6077,"KLsCtyX_qnqgTKWpMi1iP","",43,0,1
6078,"FJE_29_KfL8_1fdAKllx4","",43,0,1
6079,"yDQ45qGbPpeqOrhgDjTzN","",43,0,1
6080,"4DOQegrA_pFp_gm6OIAzH","",43,0,1
6081,"0h71aWN1RNjvcYPU7brPg","",43,0,1
6082,"ug6TUeRKw0QTuAISASoOq","",43,0,1
6083,"ykNGOetIQd_uF6lTYos7Y","",43,0,1
6084,"kwuSL4knIUQe5aXum7l5HInIjkAr","",25,0,1
6085,"5Snu8kvIrLpfp4IzWj9tjOIIJTreloA60gydqjEHwUE_",NULL,6084,0,1
6086,"c7fAQAp6rQGks5sOhoF02ipMOs6",NULL,5286,0,1
6087,"FiNekzeKKF9HK6UD7lNnt_boEXe6A",NULL,5286,0,1
6088,"WDd3M6QuJoV3UkidfXssrO",NULL,5286,0,1
6089,"NCYsYKqQWFr6mmVsdR14p_",NULL,5286,0,1
6090,"sPYzXtFus1Pu81mcBK_gd","",43,0,1
6091,"hKXmNgxtBfecMKlJPWq5u","",43,0,1
6092,"96uw8Cap_l2SfTcyWZ6yZ","",43,0,1
6093,"pK4ZTxylMMztTGsCAML1_","",43,0,1
6094,"ZEfizTUaIj3xPbsdjvf4N","",43,0,1
6095,"eaP9R3Rii28","",1190,0,1
6096,"E30m4_aWvAPthHc_mXnUwNYytYj1HT1C",NULL,817,0,1
6097,"0kkSuEzQoKYzgg71_MC6X","",43,0,1
6098,"ZfsiZFzEI5qPw86G21ZQi","",43,0,1
6099,"QEmbtmYKnbBuL8CZrsHQ7","",43,0,1
6100,"lb79w03z1YPb23Oi23Saq9xtU",NULL,765,0,1
6101,"YX2RN_Ay9_0bEG81MpSTv","",43,0,1
6102,"apOroaZabEkttZA4tMfjq","",43,0,1
6103,"_VkMnya9lz_h_TSTJD5_z","",43,0,1
6104,"m98ql66GkBaPnf90YUuWd","",43,0,1
6105,"15isnIeQoU_sqKrJ7oVN4","",43,0,1
6106,"U9UcRwqa46mZSO7gTh8p_dl",NULL,4729,0,1
6107,"8R6ghFzOKua5hjH4w004J","",43,0,1
6108,"UcVuAkCqZ8LkyremS0P__","",43,0,1
6109,"wkLta4rNNtvV7cWoN_jGG","",43,0,1
6110,"nJK7lgWNFoKwTLjITGhng","",43,0,1
6111,"v4AHVecQcRATgIufibxgn","",43,0,1
6112,"pSIeotHPqrZR0TfnPYiXv","",43,0,1
6113,"52XKuEmpOUu37_wKTU4Ov","",43,0,1
6114,"VF2m","",25,0,1
6115,"PZMu9spMKPrBJMVptYrKbRDBjLb6Vpatz1x1brZuJe",NULL,6114,0,1
6116,"ULaVG4UdADQvJaD8aAtx2","",43,0,1
6117,"6Wg6d1TWkhb5G8sZMfkxf","",43,0,1
6118,"YvQckgnxyfJekn5vo4_fte","",25,0,1
6119,"5RB5e6oZdw4QG7Y6PVdhHnTN90hOn7njCxTVkyflSiI_",NULL,6118,0,1
6120,"G1Obt_MDJa0B6CQ3TIXQ",NULL,1190,0,1
6121,"I83zzO9TZ4B64t9c63wP5","",43,0,1
6122,"tnt4aVSvx5coxNPQECw","",43,0,1
6123,"xECqwtrmxmhm5ZaePsQnPB","",25,0,1
6124,"gH1sdHRRiNPDFDJgQOQgEjJiRgZUjqwpBqCOdWgef5",NULL,6123,0,1
6125,"kiiH","",25,0,1
6126,"0_5AQhmoeWkjruTxD_M1H1dn",NULL,6125,0,1
6127,"87P3LlQZWZl4mB7Zb3AIZ","",43,0,1
6128,"6ZPR8qcgXnSk8RNYLwPpb","",43,0,1
6129,"LfbdWhRnTK","",25,0,1
6130,"eLx1SH1qElLKnjDxIs6s3u8VmyA1SyRf",NULL,6129,0,1
6131,"9Xv5wmSiQk2_P9w_z","",25,0,1
6132,"EqGj0u_FI6uWBriIqw8xgpw8v_oZYQz",NULL,6131,0,1
6133,"CO6rc3ziKvYDv_83Ji0pB","",43,0,1
6134,"XxSYLhoFWiNY9oX0_oHzo","",43,0,1
6135,"Y49gscPBDCLv0wlSX_KiW","",43,0,1
6136,"C7GcdHnutLKnzI3DnM1Vg","",43,0,1
6137,"hQZjQZBpy82q0NxLooDJA","",43,0,1
6138,"iZg3YnB6ogDIpdFDEeu14","",43,0,1
6139,"zUz_08_ISNw8o_IYRBXvn","",43,0,1
6140,"GbUVtCCTc_Y6SGq35IAXl","",43,0,1
6141,"0opSwDatztbEgEv5YVTkK","",43,0,1
6142,"4RzjDNGpCNxzQFUoc0jaG","",43,0,1
6143,"NTMV7pD7U7iVpR_xnVy_Z","",43,0,1
6144,"Gyy14QCtz1NfsiYoS_2kCCGot5SVT31mDBgw7Ktk",NULL,5070,0,1
6145,"lsLNXckT2gvRkyPCaFJxW","",43,0,1
6146,"Pp1McoADdA2xXfqVkDwFdWkY","",25,0,1
6147,"ww7le8N3ipDwMhY1Z7DntSzhrUwOV_X4Rr_LeD_mnLo_",NULL,6146,0,1
6148,"9aTw6fxP_rvWmmwnE3OE_","",43,0,1
6149,"Ou4SVgvEJgeuDslQy4qC7","",43,0,1
6150,"uqHYMgFrwvFTRFXdwaGqH","",43,0,1
6151,"jMLVfM3XsY57pIFb5ms89","",43,0,1
6152,"hh6Dqphb0Rr_1BixFLxHq","",43,0,1
6153,"bDK_9Wr1xpQ67UMgSItGz","",43,0,1
6154,"lLt0nuluGuLa0TriDwalHM_yKPA5UD",NULL,4245,0,1
6155,"1bXGUQfemQDjoBFEhk6yb","",43,0,1
6156,"kuv1GwU3t1GWjru5Ji9FG","",43,0,1
6157,"1phFj","",25,0,1
6158,"kmTGjV2fC0Snz86rVXTgNiDvr9txMCh",NULL,6157,0,1
6311,"5kiVBGHF","",25,0,1
6160,"hn2Ae9xdWmY7kyCClM4y8jCea2sR37wX5YpdDmgHMGM_",NULL,4342,0,1
6161,"LJQKdXZP0Qq_kS5dz4oEU","",43,0,1
6162,"0SXB04bRu7dPm_xcqnVK9","",43,0,1
6163,"XSACz3i2IP9X8EbL2y_mI","",43,0,1
6164,"XXavkzWDH7qMikUYM3H7e","",43,0,1
6165,"YMRrsLcnuEBCWpTbaTTYy","",43,0,1
6166,"FOhsg85ODgTmOXtcHXAXG","",43,0,1
6167,"fCP8DK527OJyaLILp__Qb","",43,0,1
6168,"PX6Ch_gKBiUlSUB75FI9ZMJPdYGq_9UIDLNZxV",NULL,1188,0,1
6169,"iNU5dCw2DhLNBDyiwD_sq","",43,0,1
6170,"BjZw4sjIlqJmCxuiA_yhA","",43,0,1
6171,"GQMRNoKTDDu6H0hH_H3mR","",43,0,1
6172,"s1DVO_FHhkvQNj_Rf3VUsrxCbEfCnY_EUNVAp0QgBaU_",NULL,1489,0,1
6173,"DtHh_tjqFuj3Fe9x9fUhh","",43,0,1
6174,"61yDEW5_UWIbGNwc7JSBq","",43,0,1
6175,"u_aYKtI8MToH55dcb_hGg","",43,0,1
6176,"oFFf_gPguBEAMHFMacEUp","",43,0,1
6177,"pqOe7BxSjKrnZplnA5xf4KPU89c6PISSP7w5aFp8koA_","",25,0,1
6178,"RKeR_1OWZhihjVfOZ0XWzQABErkI3lH_d0QPcihrH1c_",NULL,6177,0,1
6179,"OdXVyfJfZSF1M3qn30L3u","",43,0,1
6180,"UiS_DLd0ioHb_4B5NVEqT","",43,0,1
6181,"Op74vUk9Wa5O_ezb3svY_","",43,0,1
6182,"W67HHItt54Y6uAH1uDYRb","",43,0,1
6183,"YECfdErA0VTCjt_ZHUTvS6SeYPpg9ZrgHBWnUZ2afE8_","",25,0,1
6184,"kiSC5ABKOQKwpkkL2ni_T9u6gsA5JzekgBrTUsJ0ZfM_",NULL,6183,0,1
6185,"liX_jR6g_Bd3i6tJCLPsZ","",43,0,1
6186,"iZImNVS3xQzbW5AT9FEJ_","",43,0,1
6187,"Cvi2qkOVkz_qQTrySvd5Z","",43,0,1
6188,"nH8oOhNxSpj6Zi6yjyGyP","",43,0,1
6189,"_n8PGU3S4zbPFNy34Ot96","",43,0,1
6190,"aDLMoxHhf8JKB8mS0h4Sd","",43,0,1
6191,"OdFKPnf6hFz3lnCLhUSLZ_ggbLKHuvJBUX7zH_e",NULL,577,0,1
6192,"euGOdqSnCzV4Ga_TrBfi6j_8Wet7","",25,0,1
6193,"QgVto5JKP5pPZkk9nwMWUv0cijG44rdIG9j1mZc3S9Q_",NULL,6192,0,1
6194,"AVNHB3QnGDNo2hJ65KSj1","",43,0,1
6195,"TV51ODqGe0jXJcjFN6wCf","",43,0,1
6196,"9EcJkAPJZhG_ZXHb7IsYD","",43,0,1
6197,"sitIN4Zkb_5FXfoZacVpg","",43,0,1
6198,"8Bhe2RgogHzXfcNAgXgjR","",43,0,1
6199,"WK_BHFxtCO5cr4qmBiDwn","",43,0,1
6200,"UgDu5VG30Hg6iz5RPXwEI","",43,0,1
6201,"W3662_lu3HeoHmvXmzqJ6","",43,0,1
6202,"1U9M42XqCjbgRyyVUMNEN","",43,0,1
6203,"BGJydxFb9WA9LcuGYJUXLl2BSev7mHriqvhZyaFl",NULL,5070,0,1
6204,"lLGNAIDvSs1iEWjCwWhE_","",43,0,1
6205,"wnywcYK8eg9Mm1ekiIEQOi_Uyd0cUoiePPVYF5d_",NULL,1563,0,1
6206,"xJf0ja4CMWSXz_Z_HV839","",43,0,1
6207,"_bB4I0s2FKX9Csnu56la0","",43,0,1
6208,"F2sOFvGs2a1RAPFoeKxuE","",43,0,1
6209,"baS9m4rNJ_VyxxVqFZj831hOGAWC8Ub",NULL,1563,0,1
6210,"6VhXPEXLa5tHityRsmToO9SlR9Yof36l4bxWLb4u_HQ_",NULL,1563,0,1
6211,"pkvyG3SfDJHR_1ViK_sG","",43,0,1
6212,"aj__CHrvG77SxbJP9drQ_","",43,0,1
6213,"TlNw3ALRG_LcM9ftO0PzkOd","",25,0,1
6214,"7mzPCtPUZ9fxVXMVpxau3m5HtBO9OQP_lvRIY8A7raI_",NULL,6213,0,1
6215,"mXNpFvCjfVpZyYaYRJ3wv","",43,0,1
6216,"I_UrsZdf4sk_Ms1FJ38u",NULL,1190,0,1
6217,"2darvhs_W_gHk1VFUPLSiMYZADDlO42kZsRQ4",NULL,1505,0,1
6218,"Bk6BND8uyENl6ClTmORX2z36G_yU_Sx_r7RQu9UwrAk_","",43,0,1
6219,"yCK_yl9A2_puSqEtNR362","",43,0,1
6220,"xP4WW6chWCRf_PjzXzndy","",43,0,1
6221,"Beelr1QPgyHTynr2oMFvp","",43,0,1
6222,"fOU_ogUy_yYjEwLZQHF5I","",43,0,1
6223,"9QATvKyg8VAQt_ahsQ_q1","",43,0,1
6224,"_Rz2utqSizmiBGcMipjiY","",43,0,1
6225,"pPl9_16HT93XPGSlcyE_n","",43,0,1
6226,"kj1R1XQbBTSZZaqSXdr6m","",43,0,1
6227,"0McHd2Zl5sLg0xNxWuoC9","",43,0,1
6228,"klYuGXrW__Ekkc0TATs1P","",43,0,1
6229,"Ad95_j5d2PU2r61kJTmpm","",43,0,1
6230,"Jcz1FoEaqNJqH7F_gRSfU","",43,0,1
6231,"EtXx03Qpjw5WhzaCxpyqY","",43,0,1
6232,"Ehst8YUpf3rz4sjSvWVb9","",43,0,1
6233,"BDT2mXMalfOf7kJhFQ0E8","",43,0,1
6234,"zJn60od_gkQRTzL9iKNhc","",43,0,1
6235,"vPETHN7etMHYIeGN0h9vW","",43,0,1
6236,"kkTOExJMCB_1ZxS_mVOJu","",43,0,1
6237,"yBMGZlUB9vG25Qp5dEG98pIIwgc",NULL,5349,0,1
6238,"z6YpVXw__VA0zBFKLX_",NULL,4435,0,1
6239,"cvaJgC_t0rOt9_mmBlfa9Hg31NO3G8y8qlgh",NULL,4435,0,1
6240,"lqLu6YT0eLQhS9tQqMk8j","",43,0,1
6241,"bgqvlI8jHtD58AIyuRoFbNCk2vQLSdkJDrQXVVdK_cg_",NULL,4435,0,1
6242,"2D_qiWZzjLVbXlWjv_lhe9JkhVofkNEJW3IG1lvb_8Q",NULL,4304,0,1
6243,"Oaa7wU8NYUWROd32owe1NmEDfIQriojX3jl65y2",NULL,3932,0,1
6244,"XZ_qsLnBjql3FS3TClAbY","",43,0,1
6245,"VXr6LFf0NZ_9xRrHd_Im3","",43,0,1
6246,"vzQ_O_VV6XOiJfKDNlxwD","",43,0,1
6247,"uKKqKmGSYYG7WHWTD_lVn","",43,0,1
6248,"QjSip2Nf0i6YVzIYKwpDq","",43,0,1
6249,"zmegD79HW_vJEq8770GuN","",43,0,1
6250,"7dBSTq_iJ9lDqmGiqDLDQ4RuEIlgCTJDuDn1g2eoPJA_",NULL,1145,0,1
6251,"EUz2paVA5oELQYv0PJswlp_F_GEOIrp6R2WuWiix_mw_",NULL,1145,0,1
6252,"sQTN0_4d5xn8gGfn5Q_PsXel140lYdODXuYv4XIr2A0_",NULL,1145,0,1
6253,"7Lt4ukQWDUFm5xz11NtJE","",43,0,1
6254,"cVIQ0ea_5nLNuP5Kp75pz","",43,0,1
6255,"IqhtKP4TO_olMQf_EonBI","",43,0,1
6256,"_jfmN3sixuQzvf5_5o7VJ","",43,0,1
6257,"nkc_VV2MU1OXJ1sJNkZTM","",43,0,1
6258,"V_Ed1y1neulABTx0uABca","",43,0,1
6259,"P5XACKD58ksPhI6iAGgfY","",43,0,1
6260,"vB__KxQl5vCs5eC3","",25,0,1
6261,"GOE_HckTnu_o0JmHv9JtiBIN7YY_9IV_sAii4b_4FOw_",NULL,6260,0,1
6262,"1uzfRZO553_Qmyj6p322c","",43,0,1
6263,"EPNHVVPnxrpF1tVjp5yNt","",43,0,1
6264,"lvsU4OS9O38r9esWYlp7e","",43,0,1
6265,"O4GrSFR_FjXTQEPHTX7fW","",43,0,1
6266,"wboBihvvMw_Al37jLAIBA","",43,0,1
6267,"nbHHFE7w75EbnbV_zW3wM","",43,0,1
6268,"6IvnxAvqckQ4hdWMsQ007","",43,0,1
6269,"y1f1pNd_fmueQbbNmhr2_","",43,0,1
6270,"FiRD6FM2IWx2EgoDd6DrE","",43,0,1
6271,"8ZVCflLYtDxAvILmSy7tv","",43,0,1
6272,"nJ_UKF_DKquX__1wff9JvNuf18EgVZuV4QH_e_ufBjw","",735,0,1
6273,"JcpE1i0MZLThRemvBibf3aVPeOXWnJz",NULL,1188,0,1
6274,"RdEIba","",25,0,1
6275,"2ZzWmIIRNGSe1X0rrU94zxXA2JS0r5HwNRwrdmI",NULL,6274,0,1
6276,"8YKbJXq4AgMg9f5XnvBb",NULL,4168,0,1
6277,"jofatRXK___NEpEgEtjWg",NULL,5249,0,1
6278,"gfsvkvGeTn1OMN_gJdmZrKo8d_NsxaQ6bHiq1GwW",NULL,765,0,1
6279,"tGPuO_V_S5N7Pe_sSOeW4","",43,0,1
6280,"HqE2bN087rXQEVYsqTg0a","",43,0,1
6281,"azvgz_rEO9cXgnAvT21vd","",43,0,1
6282,"3mMa4Vd84zwMEyBN4Y86V","",43,0,1
6283,"EeYn2VNrovLRwz1QgGwv8Z52AnLO_jvCPeL7d9oJ_f4_",NULL,821,0,1
6284,"E7y90Y75_q_dD5lxKkTt7tH77",NULL,5349,0,1
6285,"KmvOsq2e","",25,0,1
6289,"-Deque Attest HTML User Guides and Courses",NULL,29,0,1
6287,"hqOWt_lYExpcB_u",NULL,6285,0,1
6288,"AeF4sySRGMk8s7s",NULL,6285,0,1
6290,"smnuOLQm2NcpO_B1XaZwv","",43,0,1
6291,"MkkKFKnuFiE9RJYFGPYUK","",43,0,1
6292,"yqUaSlRMF_R8zKextpkAN","",43,0,1
6293,"FREA9eo1_mw0egxtVUT_3","",43,0,1
6294,"z6_eIOdNKcGeciJ9oZKB0eV_7JssuMYBi7Dk9P8rsUs_",NULL,4122,0,1
6295,"Sepiy6EM6FKCzzzBYrLRr","",43,0,1
6296,"Glj140Yz8zTKd9eT8p3K3","",25,0,1
